id,type,subpanel,budget,duration,coinvestigators
2011/01/B/ST3/02271,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST3   - Fizyka fazy skondensowanej: struktura, własności elektronowe, płyny, nano-nauka, m.in.:",Przyznana kwota: 289 500 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 3
2011/01/B/NZ4/01577,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 342 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/03/B/HS2/04027,Konkurs: OPUS 2  - ogłoszony 2011-09-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 212 400 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 18
2011/01/B/NZ4/01581,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 386 500 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/NZ4/01596,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 387 450 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2011/01/B/ST2/02476,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST2   - Podstawowe składniki materii: fizyka cząstek elementarnych, jądrowa, plazmy, atomowa, molekularna, gazów i optyczna, m.in.:",Przyznana kwota: 226 300 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/NZ4/01602,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 439 125 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2011/03/B/ST8/06500,Konkurs: OPUS 2  - ogłoszony 2011-09-15,"ST8   - Inżynieria procesów i produkcji: modelowanie, projektowanie, sterowanie, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:",Przyznana kwota: 603 000 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 10
2011/01/B/NZ4/01675,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 304 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2012/05/B/HS2/04129,Konkurs: OPUS 3  - ogłoszony 2012-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 47 228 PLN,Czas trwania projektu: 12 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST1/04929,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:",Przyznana kwota: 195 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2011/01/B/NZ4/03345,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 563 750 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/NZ4/03391,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 260 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/ST9/06108,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST9   - Astronomia i badania kosmiczne: astrofizyka, astrochemia, astrobiologia, Układ Słoneczny, układy planetarne, astronomia gwiazdowa, galaktyczna i pozagalaktyczna, badania kosmiczne, instrumenty, m.in.:",Przyznana kwota: 642 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 12
2011/01/B/NZ4/03455,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 499 620 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/ST5/00915,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:",Przyznana kwota: 360 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 10
2011/01/B/NZ4/03487,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 287 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/ST7/02967,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST7   - Inżynieria systemów i komunikacji: elektronika, komunikacja, optoelektronika, m.in.:",Przyznana kwota: 749 825 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2011/01/B/NZ4/03499,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 356 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2011/01/B/NZ5/01397,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ5   - Choroby niezakaźne ludzi i zwierząt: przyczyny, mechanizmy, rozpoznawanie i leczenie chorób, zatruć i urazów, m.in.:",Przyznana kwota: 300 000 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 5
2011/01/B/NZ4/03542,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 504 640 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/ST4/00478,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST4   - Chemia analityczna i fizyczna: chemia analityczna, metody teoretyczne w chemii, chemia fizyczna/fizyka chemiczna, m.in.:",Przyznana kwota: 524 700 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2011/01/B/NZ4/03563,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 675 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 9
2011/01/B/NZ4/03566,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 299 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2011/01/B/NZ9/00130,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ9   - Stosowane nauki o życiu: rolnictwo, leśnictwo, ogrodnictwo, rybactwo, żywienie i żywność, biotechnologia środowiskowa, m.in.:",Przyznana kwota: 360 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/NZ4/03573,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 327 500 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/ST8/03863,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST8   - Inżynieria procesów i produkcji: projektowanie wyrobów, projektowanie i sterowanie procesami produkcji, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:",Przyznana kwota: 394 999 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 9
2011/01/B/NZ4/03603,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 527 950 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/ST8/07394,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST8   - Inżynieria procesów i produkcji: projektowanie wyrobów, projektowanie i sterowanie procesami produkcji, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:",Przyznana kwota: 380 100 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/NZ4/03665,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 343 740 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/ST6/07318,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST6   - Informatyka i technologie informacyjne: technologie i systemy informacyjne, informatyka, obliczenia naukowe, systemy inteligentne, m.in.:",Przyznana kwota: 481 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 12
2011/01/B/NZ4/03692,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 557 500 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 15
2011/01/B/NZ5/02788,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ5   - Choroby niezakaźne ludzi i zwierząt: przyczyny, mechanizmy, rozpoznawanie i leczenie chorób, zatruć i urazów, m.in.:",Przyznana kwota: 193 700 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2011/01/B/NZ4/03719,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 597 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2011/03/B/HS4/03878,Konkurs: OPUS 2  - ogłoszony 2011-09-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 104 045 PLN,Czas trwania projektu: 18 miesięcy,Liczba wykonawców projektu: 3
2011/01/B/NZ4/03736,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 215 085 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2011/01/B/NZ4/04829,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 488 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2012/07/B/HS5/03711,Konkurs: OPUS 4  - ogłoszony 2012-09-15,"HS5   - Normy i władza: prawo, nauki o polityce, polityka regionalna i społeczna, m.in.:",Przyznana kwota: 60 235 PLN,Czas trwania projektu: 16 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/NZ4/04840,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 656 500 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/ST5/06309,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:",Przyznana kwota: 360 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 12
2011/01/B/ST4/00581,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST4   - Chemia analityczna i fizyczna: chemia analityczna, metody teoretyczne w chemii, chemia fizyczna/fizyka chemiczna, m.in.:",Przyznana kwota: 145 800 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 2
2011/01/B/NZ4/04862,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 398 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 9
2011/01/B/NZ9/01060,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ9   - Stosowane nauki o życiu: rolnictwo, leśnictwo, ogrodnictwo, rybactwo, żywienie i żywność, biotechnologia środowiskowa, m.in.:",Przyznana kwota: 284 850 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 5
2011/01/B/NZ4/04903,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 254 375 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/NZ7/05464,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ7   - Zdrowie publiczne: epidemiologia, choroby cywilizacyjne i społeczne zagrożenia środowiskowe dla zdrowia ludzi i zwierząt, medyczna i weterynaryjna ochrona zdrowia publicznego, etyka, medycyna pracy, farmakoekonomika, m.in.:",Przyznana kwota: 314 620 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 15
2011/01/B/NZ4/04909,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 321 600 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2011/03/B/ST1/00790,Konkurs: OPUS 2  - ogłoszony 2011-09-15,"ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane, a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:",Przyznana kwota: 73 944 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/NZ4/04910,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 443 750 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2011/01/B/NZ4/04921,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 1 020 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/NZ4/04936,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 793 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 12
2011/01/B/NZ8/00096,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ8   - Podstawy wiedzy o życiu na poziomie środowiskowym: biologia ewolucyjna, biologia populacyjna, biologia środowiskowa, systematyka, m.in.:",Przyznana kwota: 253 273 PLN,Czas trwania projektu: 35 miesięcy,Liczba wykonawców projektu: 5
2011/01/B/NZ4/04966,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ4   - Biologia na poziomie tkanek, narządów i organizmów: budowa i czynność układów, narządów i organizmów ludzi i zwierząt, metody diagnostyki i terapii, medycyna doświadczalna, onkologia doświadczalna, podstawy nauk neurologicznych, farmacja, farmakoterapia, m.in.:",Przyznana kwota: 398 782 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
